ts,flow_kg_s,dp_kPa,temp_C,vib_mm_s
2025-09-17 18:40:05.561542,5135.782712614379,106.16530137411387,25.98281039559919,1.9265941698114797
2025-09-17 18:41:05.561542,5013.515813897779,106.90271095386422,30.880212984226638,2.2555750008213074
2025-09-17 18:42:05.561542,5057.823879737997,102.64900759973766,27.41095563641897,2.004310003925267
2025-09-17 18:43:05.561542,5126.257645167708,99.5855523182099,30.65644841866752,1.9747131465807526
2025-09-17 18:44:05.561542,4708.568836028867,103.97312906156996,26.929387395677587,2.0067121285631893
2025-09-17 18:45:05.561542,4936.06575672854,94.27749691284144,28.560665845958518,2.2933299026356675
2025-09-17 18:46:05.561542,4905.925469141441,90.77671388991887,29.132802396528636,2.0612155463574777
2025-09-17 18:47:05.561542,4872.224430351332,102.18318788843244,32.40344954062269,2.2498967977847033
2025-09-17 18:48:05.561542,4944.971549754663,94.97160791425576,28.932969880028146,1.9530751195682108
2025-09-17 18:49:05.561542,5298.9882622468795,99.67346633917259,27.850058092782586,2.217880781445736
2025-09-17 18:50:05.561542,4826.833776861351,100.59813507936407,30.72869016398719,2.04753696728459
2025-09-17 18:51:05.561542,5193.655670918296,101.24059779589149,29.566052822532292,2.1765151323960987
2025-09-17 18:52:05.561542,4663.426045676839,104.68895769262527,31.58112112129868,2.193329247335993
2025-09-17 18:53:05.561542,4933.022994002845,104.16037594145865,27.976240101670932,1.8116760941920182
2025-09-17 18:54:05.561542,5032.5506130210015,100.97500033583844,30.421707764279557,2.0143915212768126
2025-09-17 18:55:05.561542,5117.244466271855,97.78992359765297,34.93913359345437,2.1914395905101047
2025-09-17 18:56:05.561542,5142.245315958571,100.5388104433816,29.521442081931312,2.2232970739474376
2025-09-17 18:57:05.561542,5158.669447039985,97.0189479166254,30.373460819401256,2.250686895358519
2025-09-17 18:58:05.561542,4930.254985550312,99.01785538996914,26.677919483924757,2.0209455450204983
2025-09-17 18:59:05.561542,4907.529641467087,113.09086711790206,28.294041424015692,2.308041908225888
2025-09-17 19:00:05.561542,5171.5951762514305,100.9109485044177,30.91944140408554,1.8685586860768895
2025-09-17 19:01:05.561542,4961.739135023677,102.25122508518774,29.340204514995563,1.7010469660617953
2025-09-17 19:02:05.561542,4744.8627353324155,96.47259675484818,31.22886592120156,1.9444778212295446
2025-09-17 19:03:05.561542,4773.342557199304,105.10036708214935,30.849877371593184,2.239168456869291
2025-09-17 19:04:05.561542,4816.109542799678,103.80136211331713,27.36394112824448,1.782758565774983
2025-09-17 19:05:05.561542,5099.432148810753,103.83676277327542,32.03061256524963,1.7060283974244492
2025-09-17 19:06:05.561542,5028.485147214113,101.07445623376732,27.5146301131552,1.655898202424423
2025-09-17 19:07:05.561542,5138.097070813554,105.17095047883386,28.470156188385147,2.147188856838329
2025-09-17 19:08:05.561542,4914.549470732693,106.35842598317366,30.458969831068426,1.710479054943813
2025-09-17 19:09:05.561542,5031.707938215342,101.41549459674647,33.13404601601316,2.1098060652033968
2025-09-17 19:10:05.561542,5125.118078793467,99.42693820499838,27.99224729574502,1.9343826832719644
2025-09-17 19:11:05.561542,4938.130692055953,104.4728549505738,30.295368906839105,1.845880363270425
2025-09-17 19:12:05.561542,5091.355047511483,95.47937346720128,30.312040937660683,1.8002555349152072
2025-09-17 19:13:05.561542,4867.61481178667,96.41019859692337,31.314719955544877,2.041258168135389
2025-09-17 19:14:05.561542,4927.389230686986,99.7334982855755,32.36806109935818,1.8491684371504948
2025-09-17 19:15:05.561542,4923.652421200334,91.29321465780927,29.19184947199612,1.9990054380612001
2025-09-17 19:16:05.561542,4760.832070882192,104.13797636781712,32.0236984825259,2.080281277354643
2025-09-17 19:17:05.561542,5097.394496157116,95.18543056267089,32.66064343765276,2.1225322468328485
2025-09-17 19:18:05.561542,4906.119531959455,97.64254489249122,33.567918357743146,2.1868640823612684
2025-09-17 19:19:05.561542,5002.498823745537,98.93360202160115,31.00384659944324,2.032945669057425
2025-09-17 19:20:05.561542,5096.149331781182,100.19643410785275,30.314873820705266,1.78998198953808
2025-09-17 19:21:05.561542,5089.306235205989,98.2817336178848,29.050831052770263,2.093145466984055
2025-09-17 19:22:05.561542,5133.077021794557,99.66314476384825,27.082026535700784,2.131240728453721
2025-09-17 19:23:05.561542,4980.302903098115,99.70186183804793,29.444092934683002,1.9636881538875843
2025-09-17 19:24:05.561542,4915.340337591169,97.76484521186437,30.224675472453015,1.942419374317093
2025-09-17 19:25:05.561542,4984.05635781872,96.13402771180617,29.781015395134187,2.495035477072805
2025-09-17 19:26:05.561542,4662.533113208394,105.407369621778,31.195435985629658,1.7413897663393039
2025-09-17 19:27:05.561542,4710.577505515383,89.47797148866648,27.091653451186946,2.0987348743885774
2025-09-17 19:28:05.561542,4735.460077529119,98.97142420495258,29.63605145942039,2.2092062892766298
2025-09-17 19:29:05.561542,4800.550634479704,97.65550264057892,33.98953901826062,1.9317469517554255
2025-09-17 19:30:05.561542,5079.954845344687,102.09395743363243,31.991197519004448,1.9662966496198346
2025-09-17 19:31:05.561542,4818.904188927988,92.72853601740496,31.232380258425444,1.9197066738541653
2025-09-17 19:32:05.561542,4924.367489192122,97.50107329378199,30.78136475004498,2.000044462572816
2025-09-17 19:33:05.561542,5259.845659557213,99.48820133005123,29.269136285202666,2.1798985125374424
2025-09-17 19:34:05.561542,4928.747205787715,105.3503680518523,26.491859496486573,1.9603584092196469
2025-09-17 19:35:05.561542,5147.503113693418,101.66092483397712,30.914257180824,2.622118427812608
2025-09-17 19:36:05.561542,4813.276463998025,94.08255894565569,25.103143367420664,1.9094524814914375
2025-09-17 19:37:05.561542,4958.912488426474,97.5626164063967,29.348888274774446,2.275503033133132
2025-09-17 19:38:05.561542,4809.9955890178835,104.43025676330346,29.992681620995338,2.108784972474544
2025-09-17 19:39:05.561542,4932.193384819888,93.99612567038466,29.10561912918597,2.021694624228675
2025-09-17 19:40:05.561542,5168.061627491479,99.60677865813814,34.34276612027046,2.2941522188715195
2025-09-17 19:41:05.561542,4654.53591536153,99.95439773736862,33.64868557020012,1.67998475086864
2025-09-17 19:42:05.561542,5086.884728709171,98.07108470039617,32.065623467353525,2.085035691693317
2025-09-17 19:43:05.561542,5047.547120466455,113.47875891399457,28.149346467855246,1.856724012334369
2025-09-17 19:44:05.561542,4881.170008860641,97.93634270276226,33.84283065393091,1.9128024129789651
2025-09-17 19:45:05.561542,4710.788429122309,102.24882579683899,31.2379382776474,1.9033995415927987
2025-09-17 19:46:05.561542,5014.425901542774,96.16849439890358,28.116040680493978,1.8072351413755183
2025-09-17 19:47:05.561542,4894.10145818724,102.63873995999703,30.065433822592485,1.6694839633953307
2025-09-17 19:48:05.561542,5046.535242270941,104.35393798425967,31.917149707076266,2.0777568471050727
2025-09-17 19:49:05.561542,5004.370429104689,97.06017981626951,28.802242318715383,1.9868260233174513
2025-09-17 19:50:05.561542,5320.355778264183,99.72649092390733,30.281065109345583,1.9398817372066286
2025-09-17 19:51:05.561542,4952.128874505395,95.52360115054563,30.632952754360318,2.151834937615953
2025-09-17 19:52:05.561542,4795.300501475627,94.27798093975053,27.798291596920002,2.0903869643901056
2025-09-17 19:53:05.561542,5035.855126991263,105.18397716250104,29.459814304484198,1.9466327090842783
2025-09-17 19:54:05.561542,5043.999336794353,97.22999527058175,27.94907484991362,2.6101847364454795
2025-09-17 19:55:05.561542,5271.837515048087,87.93193835745964,31.737336031413438,2.203597743174783
2025-09-17 19:56:05.561542,5167.022249182915,108.82678078246812,28.18388914884557,2.488960141621848
2025-09-17 19:57:05.561542,5071.3742118299015,95.98952338468698,30.58360740826278,1.917009015158664
2025-09-17 19:58:05.561542,5292.660578243913,98.76813478125985,27.219688363212803,2.0499398242060374
2025-09-17 19:59:05.561542,4762.24738913543,108.20453252747157,27.73312623371738,1.752346147565867
2025-09-17 20:00:05.561542,4872.049693450051,99.2912895290618,27.636237581658637,1.9339043370469082
2025-09-17 20:01:05.561542,4814.684811718895,99.18331698899068,29.42084969223984,1.88320814507339
2025-09-17 20:02:05.561542,4922.0380393688465,93.85913477724733,30.360763239940923,2.5991010493313675
2025-09-17 20:03:05.561542,4724.662770488738,91.82583150186217,30.729510590383263,1.861504540458846
2025-09-17 20:04:05.561542,5127.030189362881,99.16806867701936,26.45552973657941,1.9531932366383156
2025-09-17 20:05:05.561542,4955.555460580245,101.81404887037448,29.662721231940665,1.7092659386275213
2025-09-17 20:06:05.561542,4705.838741099468,101.52762704105386,28.498855780579795,2.1067446735517734
2025-09-17 20:07:05.561542,4796.884183758491,97.59369459765392,31.068356985540515,1.819954917981966
2025-09-17 20:08:05.561542,5062.702769490039,100.10128899673471,29.464727337841477,2.1837091458052673
2025-09-17 20:09:05.561542,5167.625313578877,90.81395002336016,29.838337988763026,1.6423350784904351
2025-09-17 20:10:05.561542,5399.346178338357,102.3008351034774,28.51010212299388,1.975675341980261
2025-09-17 20:11:05.561542,5582.772493201466,100.80702922385024,33.449295419181,1.6308400199158966
2025-09-17 20:12:05.561542,5082.881886655199,109.86830447091428,27.432841153533595,1.9018974086496534
2025-09-17 20:13:05.561542,4802.092375993627,100.03739823214524,29.20053201922221,1.9425574298632422
2025-09-17 20:14:05.561542,4573.590743853738,95.28665323926961,30.215196906545938,1.8801937071352954
2025-09-17 20:15:05.561542,5053.542292468767,99.74638432955591,29.49727907556954,1.8999567468418739
2025-09-17 20:16:05.561542,4837.411780937935,98.36100099992082,28.472128034586255,2.1942336538714704
2025-09-17 20:17:05.561542,4916.928547964063,102.17353934385198,26.376632927177184,2.4348908637085485
2025-09-17 20:18:05.561542,4877.580640188038,100.13446030862593,28.616982098216482,2.0678614403119107
2025-09-17 20:19:05.561542,4971.841822716723,93.70026649473678,28.081230316997605,1.8279912817965982
2025-09-17 20:20:05.561542,5213.196046157529,91.82128355902991,33.35844918542607,2.0128154878625435
2025-09-17 20:21:05.561542,5031.409713489069,101.31454101316508,34.5293918571961,1.9291461667849539
2025-09-17 20:22:05.561542,4968.273032592262,106.9155727053462,29.898416644008794,2.177878572919578
2025-09-17 20:23:05.561542,4792.869249434838,100.3967394202586,27.190486919401753,2.0575722453679517
2025-09-17 20:24:05.561542,4665.063411059129,104.06648676960104,31.476088211424745,1.6844410103776113
2025-09-17 20:25:05.561542,4902.738418185334,105.064045771018,28.037847017364204,2.2195870975448777
2025-09-17 20:26:05.561542,4989.243489836336,101.33395922897334,28.901657892810668,2.1933681079101803
2025-09-17 20:27:05.561542,5353.585982715977,95.92754256069296,28.742300877633422,2.299005740713574
2025-09-17 20:28:05.561542,5026.054904294577,100.97654042522782,28.99898867959208,1.8967118198338364
2025-09-17 20:29:05.561542,5196.547902204611,106.0353644380024,29.2905594970185,2.0601947553830224
2025-09-17 20:30:05.561542,4900.14088029217,102.64945274799958,27.37299610134147,1.7630446649747162
2025-09-17 20:31:05.561542,4763.011246716595,103.74122671414328,28.59597267668048,1.9897510383927006
2025-09-17 20:32:05.561542,4806.976647553525,97.68726879154087,32.03988849572687,2.079397067519809
2025-09-17 20:33:05.561542,4854.954787092849,98.98823120127258,29.93288611925169,1.8727888457276283
2025-09-17 20:34:05.561542,5425.693946487033,99.40636344549816,30.25062768297754,2.06846799628644
2025-09-17 20:35:05.561542,4835.722664155122,99.74330998731602,25.535503739297408,2.0336000188263665
2025-09-17 20:36:05.561542,5167.697840747269,105.8397915800618,31.895567317047686,1.9100327086599471
2025-09-17 20:37:05.561542,4819.414564382595,88.26413135830916,28.628960219673765,2.2794942812142467
2025-09-17 20:38:05.561542,5186.314602574849,100.1526915229092,32.24793710873539,1.95311144617981
2025-09-17 20:39:05.561542,5076.990193221172,99.60251812152573,30.308549608395392,2.0265697449356046
2025-09-17 20:40:05.561542,4968.672420468382,93.14249429277926,28.87589314190935,1.706619350153574
2025-09-17 20:41:05.561542,4991.847494772913,103.35883608293733,26.64442080889764,2.103838214407561
2025-09-17 20:42:05.561542,4869.042460914122,96.37749904027538,34.34969191485615,1.9046212583180948
2025-09-17 20:43:05.561542,5089.214440296416,98.2148367532342,31.60649454609477,2.1914421938950417
2025-09-17 20:44:05.561542,4909.003303931844,109.24390953877021,31.72614879937801,1.7377707528934276
2025-09-17 20:45:05.561542,4754.87884724655,105.04986824769529,33.63765541090525,2.0861393901985443
2025-09-17 20:46:05.561542,4744.412485136076,102.87243469572559,30.44817402445772,1.5635887616375932
2025-09-17 20:47:05.561542,5034.517583544424,101.90388467322202,32.70480010276351,2.123173619676133
2025-09-17 20:48:05.561542,5315.818251282087,99.17659988777329,29.04284948450634,1.9650394718456576
2025-09-17 20:49:05.561542,5031.998322714688,109.9968863268505,31.475157065666416,2.0798707018294977
2025-09-17 20:50:05.561542,4976.272334778024,104.01083815720119,28.73980658515059,1.8799674960738226
2025-09-17 20:51:05.561542,5057.165227920508,96.25225043017373,28.99228240903137,1.8101401802555268
2025-09-17 20:52:05.561542,5261.200348341365,92.99948860891173,30.19400115090855,1.9130993770620603
2025-09-17 20:53:05.561542,5043.876500272771,102.83419000994634,27.465202180080553,2.0384023984470425
2025-09-17 20:54:05.561542,4917.814553833253,99.72065435060777,30.65884844474936,2.1153141331321663
2025-09-17 20:55:05.561542,5221.257742011978,92.85530916526916,29.37608358025146,2.06076872535597
2025-09-17 20:56:05.561542,5085.751287692323,102.14293082855791,26.02487873442464,1.8126478402994624
2025-09-17 20:57:05.561542,5307.151198399199,98.6548641984424,29.084676228482152,2.367535883585872
2025-09-17 20:58:05.561542,5036.646887444381,102.65332462763735,29.309890593693215,2.0665628145839
2025-09-17 20:59:05.561542,4755.1061936559,102.20870107290453,31.705672929676485,1.8755270982850796
2025-09-17 21:00:05.561542,4726.368160150867,96.9586798922808,30.570395904987556,2.0848440410332967
2025-09-17 21:01:05.561542,5330.1855864462495,103.16422382212103,32.89494473404629,2.0511974558010344
2025-09-17 21:02:05.561542,5344.733144156659,97.51047458682551,31.040219191249655,1.9649333527724144
2025-09-17 21:03:05.561542,4964.09615734348,97.83559063409514,28.892077859531426,1.94144227009371
2025-09-17 21:04:05.561542,4923.362535772802,97.3386429668931,29.88328127904694,2.1969742457479677
2025-09-17 21:05:05.561542,5292.288858448441,105.65487213903135,29.303903926176915,2.345569526292557
2025-09-17 21:06:05.561542,4778.590863591302,98.5971380597282,30.975945712226338,1.5927992465687733
2025-09-17 21:07:05.561542,4821.0545962088345,106.86221590282126,30.119644294926456,2.2461071151966103
2025-09-17 21:08:05.561542,5128.665358937809,108.9174243509343,28.742880732082156,2.0039859046813233
2025-09-17 21:09:05.561542,4921.078975428082,96.30640431572776,30.01720094212503,2.047338108765525
2025-09-17 21:10:05.561542,4998.975626655986,85.39502342651534,30.922361331109517,2.2703284660166996
2025-09-17 21:11:05.561542,4967.311420295097,105.22254771635636,27.98715692339644,1.469038221554984
2025-09-17 21:12:05.561542,5067.514909759787,98.29014051319929,30.63401752328941,2.162957881850875
2025-09-17 21:13:05.561542,5281.4963722627435,95.66906793434005,26.84263380769635,2.256499412346884
2025-09-17 21:14:05.561542,5018.116981380349,97.05640946923516,32.21114268628322,1.86227665186997
2025-09-17 21:15:05.561542,5128.787758655371,97.92593089316985,31.054361621543947,1.7212093933892831
2025-09-17 21:16:05.561542,4589.965579793796,106.4859654534687,33.2585660712436,2.327985763236066
2025-09-17 21:17:05.561542,4990.256319613976,100.79955619658757,27.766807120449148,1.6487216528396647
2025-09-17 21:18:05.561542,4831.353945941426,106.41799315054068,32.26690345763292,2.0837299590759644
2025-09-17 21:19:05.561542,4756.237387915275,102.47110059639247,31.87156012713626,2.204621669278279
2025-09-17 21:20:05.561542,4824.3695266142495,98.45384638024758,29.63553590558422,2.0793198010499205
2025-09-17 21:21:05.561542,4933.175311859837,98.04821398395372,29.24671329389019,2.1129265179986905
2025-09-17 21:22:05.561542,5183.180508471202,102.80804375374801,27.82970788701993,1.946996079085066
2025-09-17 21:23:05.561542,4734.721456452087,104.10212814666355,27.308380604555015,2.092544138376484
2025-09-17 21:24:05.561542,5006.126298518883,104.98396342850435,28.49753136105394,1.8583062808292703
2025-09-17 21:25:05.561542,4903.166113333285,98.69230744312128,27.48844871519409,1.8842111092810812
2025-09-17 21:26:05.561542,4934.4653811276075,100.87602928202236,33.19144496718123,2.0071091528343943
2025-09-17 21:27:05.561542,5200.55156506092,102.92020204627663,26.995896153462116,1.6920312269697897
2025-09-17 21:28:05.561542,5107.623087400785,98.08017487031569,30.29779095621219,2.1154080226523706
2025-09-17 21:29:05.561542,5267.479621488549,94.32529983098617,30.87141025377021,1.5038523251740614
2025-09-17 21:30:05.561542,4969.09886415002,95.96864466648938,30.714998463895903,2.072563093074656
2025-09-17 21:31:05.561542,4860.8114776658595,98.79482278726007,30.890577220797958,2.091374390174726
2025-09-17 21:32:05.561542,4955.2282366239,103.3110356961015,31.892800634899352,1.8410959247104406
2025-09-17 21:33:05.561542,5048.499358254245,106.29488747786051,29.10815567512666,1.7532067722018128
2025-09-17 21:34:05.561542,5035.314671690742,93.2197639563269,30.175101291380425,1.9183660555927007
2025-09-17 21:35:05.561542,4783.122385553326,97.0132749303501,29.41287697406854,2.1279354537497133
2025-09-17 21:36:05.561542,5018.097956325575,98.21068751468374,32.60505118250036,2.0691398230780362
2025-09-17 21:37:05.561542,5045.645666027781,103.97358516153322,34.19973184694975,1.7776933782219986
2025-09-17 21:38:05.561542,5503.494807506784,97.3594473230575,27.61213247967725,2.0211362187955912
2025-09-17 21:39:05.561542,5375.368922256334,97.85133832526265,25.93779831479135,2.0523913576421813
2025-09-17 21:40:05.561542,4829.351329888236,92.94003711424888,31.13826313803804,2.0439140160327076
2025-09-17 21:41:05.561542,4942.5233276901645,102.41703657986629,32.14074576847142,1.802681736616093
2025-09-17 21:42:05.561542,4707.3115996326,99.19300462701723,33.91395462649691,2.031140546047826
2025-09-17 21:43:05.561542,4881.858597207302,96.72977482510201,31.475780702433312,2.1835490023783883
2025-09-17 21:44:05.561542,5063.121000718068,98.70243387758951,32.791561917374416,2.107392343835013
2025-09-17 21:45:05.561542,5241.170724177647,105.63497750965631,33.32012146575262,2.082295982981488
2025-09-17 21:46:05.561542,4854.183232451278,94.97556545840078,32.929555543261735,2.328536513540781
2025-09-17 21:47:05.561542,4869.17071198644,95.79170184448202,31.762321020326297,2.0335582258077567
2025-09-17 21:48:05.561542,4570.542194052269,106.26126223732811,27.435580874112954,1.8316181858108747
2025-09-17 21:49:05.561542,4967.466815891018,100.37887414009428,29.983276288323285,1.8322516309074206
2025-09-17 21:50:05.561542,4787.517117628087,103.34877048355959,30.600077238118335,2.035205435388479
2025-09-17 21:51:05.561542,4894.112114526785,102.00875955002843,29.80038073361276,1.7124913258911298
2025-09-17 21:52:05.561542,4824.627844366482,99.82332723853025,29.923788084302377,1.9378034254540564
2025-09-17 21:53:05.561542,4981.147489149489,98.25850440425722,33.134456127375806,2.092834730325977
2025-09-17 21:54:05.561542,4648.454321728674,104.1577901124191,28.486336632623274,2.234229000553613
2025-09-17 21:55:05.561542,4706.590950921802,105.81168283905578,31.598104725733307,1.6911972505465487
2025-09-17 21:56:05.561542,5425.849422405659,105.42094173508049,30.63288324975846,2.019815523793755
2025-09-17 21:57:05.561542,4742.515483745194,94.07264183176159,28.28493522152334,1.9863527773162646
2025-09-17 21:58:05.561542,4780.642884309072,106.52455508922165,27.846797003492842,2.0075011402165055
2025-09-17 21:59:05.561542,5367.382705664263,98.21032372901178,26.59736985303967,2.028313101117234
2025-09-17 22:00:05.561542,5581.013433848081,96.22485231227583,30.971154059897547,1.993666600578165
2025-09-17 22:01:05.561542,4765.686674234932,99.15336151615763,29.873510373197924,2.2784417901064122
2025-09-17 22:02:05.561542,4926.350208642394,104.15564217624366,28.34844514004645,2.2487993432857563
2025-09-17 22:03:05.561542,5068.311110188102,102.70232092014031,26.24778975112789,2.4286578377140846
2025-09-17 22:04:05.561542,5345.7395288811185,98.72306794072865,30.86542180369778,1.9978855601137553
2025-09-17 22:05:05.561542,4802.628584314352,104.18832933438988,29.652545412799366,1.9178621081024396
2025-09-17 22:06:05.561542,4950.944430811578,100.69930290379718,28.57261305629864,1.8064475983620756
2025-09-17 22:07:05.561542,5155.467515212349,97.13514267230313,28.071920150698343,1.8961123550696781
2025-09-17 22:08:05.561542,5086.953214893324,96.45982358520753,29.52284967315347,2.142914226550992
2025-09-17 22:09:05.561542,4924.76878575398,102.0511742221081,30.939992971478517,2.1737050176921153
2025-09-17 22:10:05.561542,4973.235407096792,99.58741132092199,29.340034031157302,2.1351029489269497
2025-09-17 22:11:05.561542,4725.020838326003,93.12247423293182,27.62294734540705,1.867106463557503
2025-09-17 22:12:05.561542,4952.365251205067,104.23580746534752,29.883750089929023,1.8681850185089302
2025-09-17 22:13:05.561542,4946.722501998209,97.5986248568779,32.091094934505236,2.3912928088221066
2025-09-17 22:14:05.561542,5046.433977925251,107.96059823994398,30.080535182488422,1.8336014031115837
2025-09-17 22:15:05.561542,4888.934556236197,92.98505007422645,30.136847084588577,2.283304933324967
2025-09-17 22:16:05.561542,5094.307704509028,99.09645701804995,29.34866208644365,2.0809152096450516
2025-09-17 22:17:05.561542,5202.543163563966,96.50011157780386,28.22067237887079,1.8534802121792384
2025-09-17 22:18:05.561542,5031.085865533693,95.1228873981133,28.154205167292567,1.7631028879848332
2025-09-17 22:19:05.561542,5070.351281679841,97.56604641620811,26.676291866496168,1.8622161169315135
2025-09-17 22:20:05.561542,5010.6310695155735,108.85283804518491,32.362451672774306,2.083526322806963
2025-09-17 22:21:05.561542,5000.016878618283,100.71685085039752,30.9249083520957,1.8180744011918404
2025-09-17 22:22:05.561542,4855.688393291431,96.04145980601285,30.164973678505795,2.310882072342673
2025-09-17 22:23:05.561542,5063.298852334661,90.85685794831298,30.59116553355478,1.9584279062798444
2025-09-17 22:24:05.561542,4980.542680317302,91.39318726826157,30.679058792449784,2.140089291682055
2025-09-17 22:25:05.561542,5418.633661786119,97.31768427940632,28.530907419490156,2.123942218327624
2025-09-17 22:26:05.561542,5314.670980495049,96.8315600793067,29.349475341413395,2.3243801561263853
2025-09-17 22:27:05.561542,5077.1693105113,98.87974646882758,29.051582645234767,1.9124059302371552
2025-09-17 22:28:05.561542,4847.388558061047,88.63908099782074,35.02284803375001,2.0212164534557515
2025-09-17 22:29:05.561542,4777.517705603316,99.54159202476733,32.04040408291217,1.7197211012952005
2025-09-17 22:30:05.561542,5238.228590617773,105.13864887573554,30.335764569650784,2.020629643677967
2025-09-17 22:31:05.561542,5052.549845029428,108.11420623682098,32.73196855025937,2.2280023126158524
2025-09-17 22:32:05.561542,5096.028680678322,90.5277692604143,32.479376489016836,2.0438943384027124
2025-09-17 22:33:05.561542,4651.082802605161,95.99303620380422,27.238951384869992,2.4625339079215776
2025-09-17 22:34:05.561542,5185.487696311636,95.72883069512733,29.554293437850085,2.10394198307419
2025-09-17 22:35:05.561542,5090.884067642873,100.72860713762825,29.96735120638283,1.8919175193297355
2025-09-17 22:36:05.561542,4777.9138631171045,93.90113766061774,31.223055897964134,2.091152949601234
2025-09-17 22:37:05.561542,4905.69503851001,108.41131624363341,29.552014509415134,1.7073210394675207
